"Category","Name","Brand","Price_Current","Price_MRP","Price_Show","Discount","Rating","Reviews","Units_Sold","Seller","Seller_ID","Location","In_Stock","SKU_ID","Product_ID","Product_URL","Image_URL","Scraped_At","Discount_Pct"
"Electronics","Samsung 45W PD Super Fast Charger 2.0 with Type C Data Cable from Type C - Premium Quality","No Brand",530,2000,"৳ 530","74% Off",4.90909090909091,11,"86 sold","31 Online Shop","700519518134","Dhaka",TRUE,"2519944009","322092222","https://www.daraz.com.bd/products/c-c-samsung-45w-pd-20-i322092222.html","https://static-01.daraz.com.bd/p/220ec5f58dea86e6cc29360240af73ef.jpg","2026-05-06 20:22:51",74
"Electronics","1.15M Cable Protector Bobbin - Spring Rope Protection for Data Lines","No Brand",51,99,"৳ 51","48% Off",4.25,4,"40 sold","Kids Shop","2755","Dhaka",TRUE,"1540460159","323361542","https://www.daraz.com.bd/products/115m-cable-protector-bobbin-spring-rope-protection-for-data-lines-i323361542.html","https://static-01.daraz.com.bd/p/a30924da29f7e993fb16b5129b126989.png","2026-05-06 20:22:51",48
"Electronics","Glass Case Phone Back Cover for Realme C21","No Brand",170,350,"৳ 170","51% Off",4.21538461538462,65,"310 sold","Dx Electronics","700509720015","Dhaka",TRUE,"1165159339","217025970","https://www.daraz.com.bd/products/glass-case-phone-back-cover-for-realme-c21-i217025970.html","https://static-01.daraz.com.bd/p/ec3f2c1ac860e6cf3ebecbe02fff626a.jpg","2026-05-06 20:22:51",51
"Electronics","For Realme Gt / Realme Gt Neo / Realme X7 Max Shockproof Transparent Pc Tpu Bumper Military Grade Rugged Case For Realme Gt / Realme Gt Neo / Realme X7 Max - Phone Back Cover - Phone - Camera","No Brand",120,240,"৳ 120","50% Off",5,1,"6 sold","Sell 365","700654544885","Dhaka",TRUE,"1716230631","349328481","https://www.daraz.com.bd/products/for-realme-gt-realme-gt-neo-realme-x7-max-shockproof-transparent-pc-tpu-bumper-military-grade-rugged-case-for-realme-gt-realme-gt-neo-realme-x7-max-phone-back-cover-phone-camera-i349328481.html","https://static-01.daraz.com.bd/p/1331d2bb1a051d292cf3fc586b39d00d.jpg","2026-05-06 20:22:51",50
"Electronics","Samsung 25W Super Fast Charger Usb Type C To C Charger Power Adapter For Galaxy - Charger FOR SAMSUNG 25W SMALL Super Fast Charger(FREE TYPE C TO TYPE C )","No Brand",199,500,"৳ 199","60% Off",4,8,"17 sold","Door To Door Home Delivery","700537740543","Sylhet",TRUE,"1454165831","318652453","https://www.daraz.com.bd/products/samsung-25w-usb-c-c-galaxy-i318652453.html","https://static-01.daraz.com.bd/p/f13169d9ca2cccecbf9c3f358f98ba07.jpg","2026-05-06 20:22:51",60
"Electronics","360 Rotate Desktop Mobile Phone Holder Stand for Live Streaming Shoot YouTube TikTok Video","No Brand",170,199,"৳ 170","15% Off",4,32,"211 sold","Harvest Int ","700508328722","Dhaka",TRUE,"1198649581","253195524","https://www.daraz.com.bd/products/360-rotate-desktop-mobile-phone-holder-stand-for-live-streaming-shoot-youtube-tiktok-video-i253195524.html","https://bd-live-21.slatic.net/kf/Sf9f887d7eb9649fba75df9b68c196c60Z.jpg","2026-05-06 20:22:51",15
"Electronics","For Realme C17 / Realme 7I Liquid Silicone Soft Gel Rubber Shockproof Cover For Realme C17 Phone Case - Phone Back Cover - মোবাইল ফোন - Phone","No Brand",98,220,"৳ 98","55% Off",5,2,"9 sold","New Creative Online Store","700570016986","Dhaka",TRUE,"1551932691","324181153","https://www.daraz.com.bd/products/realme-c17realme-7i-realme-c17-i324181153.html","https://static-01.daraz.com.bd/p/57ba724ba1cea077e0b60f100624e691.png","2026-05-06 20:22:51",55
"Electronics","transparent back cover for oppo f19 / A95","No Brand",80,110,"৳ 80","27% Off",4.58823529411765,102,"626 sold","Luxury accessories","700508175050","Dhaka",TRUE,"1169861123","224075149","https://www.daraz.com.bd/products/oppo-f19a95-i224075149.html","https://static-01.daraz.com.bd/p/c7c4359b3e36e8d152886b3ed6088f0c.jpg","2026-05-06 20:22:51",27
"Electronics","for Redmi Note 12 4G Back Cover Solid Color Multicolor Liquid Silicone Square Phone Case Camera Protection Cases","No Brand",81,200,"৳ 81","60% Off",4.93548387096774,31,"142 sold","Luxury accessories","700508175050","Dhaka",TRUE,"1611669556","330639985","https://www.daraz.com.bd/products/redmi-note-12-4g-i330639985.html","https://static-01.daraz.com.bd/p/6c190d71a3ad00febd1a59c48287a13f.jpg","2026-05-06 20:22:51",60
"Electronics","Oppo A17/A17K Full Glue Tempered Glass Screen Protector Transparent","No Brand",60,150,"৳ 60","60% Off",5,1,"7 sold","IntoShop","700506816042","Dhaka",TRUE,"1333759298","300105538","https://www.daraz.com.bd/products/oppo-a17a17k-i300105538.html","https://static-01.daraz.com.bd/p/5727ac601896d78434786f4b5df5671f.jpg","2026-05-06 20:22:51",60
"Electronics","Google pixel 4 Tempered Glass 9H 2.5D Protective Film Explosion-proof Screen Protector -  Transparent","No Brand",100,250,"৳ 100","60% Off",5,2,"6 sold","Saturn","700510005006","Dhaka",TRUE,"1397181327","311282891","https://www.daraz.com.bd/products/google-pixel-4-tempered-glass-9h-25d-protective-film-explosion-proof-screen-protector-transparent-i311282891.html","https://static-01.daraz.com.bd/p/15b1358d2b51d7a338b0d4b7b95e3bc5.jpg","2026-05-06 20:22:51",60
"Electronics","1pcs Wall Mounted Organizer Storage Box Remote Control Mounted Mobile Phone Plug Wall Holder Charging Multifunction Holder Stand - cloth stand","No Brand",61,201,"৳ 61","70% Off",5,3,"50 sold","The Asia Express.","700508829316","Dhaka",TRUE,"1727590010","351920272","https://www.daraz.com.bd/products/1-i351920272.html","https://static-01.daraz.com.bd/p/c704b4bee94a0d16c3842e385898da57.jpg","2026-05-06 20:22:51",70
"Electronics","Oneplus 8 Bumper Cover Frosted Shockproof Protection Casing Hard Phone Case Matte Back Cover One Plus 8 Back Cover - Phone Back Cover","No Brand",128,150,"৳ 128","15% Off",5,10,"46 sold","R.K Gadget Store","700505076061","Dhaka",TRUE,"1129930583","184733976","https://www.daraz.com.bd/products/oneplus-8-bumper-cover-frosted-shockproof-protection-casing-hard-phone-case-matte-back-cover-one-plus-8-back-cover-phone-back-cover-i184733976.html","https://static-01.daraz.com.bd/p/85ff1552637f9c4132d3cfeba04f7689.jpg","2026-05-06 20:22:51",15
"Electronics","Q07 Remote Control Bluetooth Integrated Selfie Stick with Light","No Brand",296,350,"৳ 296","15% Off",3.71428571428571,7,"21 sold","Miya's Shop","700540356485","Dhaka",TRUE,"1570193173","325984960","https://www.daraz.com.bd/products/q07-i325984960.html","https://static-01.daraz.com.bd/p/2f7e137e6557c08f34d33d626954709a.jpg","2026-05-06 20:22:51",15
"Electronics","Mobile Stand T1 Universal Adjustable Desktop Tablet Mobile Phone Stand Multi Color","No Brand",87,390,"৳ 87","78% Off",4.75,12,"44 sold","Stir shop","700517163343","Dhaka",TRUE,"1685534634","344832041","https://www.daraz.com.bd/products/t1-i344832041.html","https://static-01.daraz.com.bd/p/dfaa05468023e2596cc0411584ef857f.jpg","2026-05-06 20:22:51",78
"Electronics","For Vivo V25 5g, V25E Clear Cover Soft Thin Anti-Scratches Crystal Case(Transparent) Vivo V25e Back Part V 25","No Brand",85,NA,"৳ 85",NA,4.7,30,"180 sold","FN Online Mart","700505256059","Dhaka",TRUE,"1332354446","299855375","https://www.daraz.com.bd/products/for-vivo-v25-5g-v25e-clear-cover-soft-thin-anti-scratches-crystal-casetransparent-vivo-v25e-back-part-v-25-i299855375.html","https://static-01.daraz.com.bd/p/aa04cf9e00c4aca61112facc190681ef.jpg","2026-05-06 20:22:51",NA
"Electronics","Mobile Glass/Screen Cleaner (Wet & Dry Wipes) 20 Set","No Brand",43,45,"৳ 43","4% Off",4.8,5,"20 sold","Luxury accessories","700508175050","Dhaka",TRUE,"1137538887","190065801","https://www.daraz.com.bd/products/20-i190065801.html","https://static-01.daraz.com.bd/p/8901e529ee6e64e6a2fa32a15ecce84a.jpg","2026-05-06 20:22:51",4
"Electronics","T1 Ergonomic Desktop Holder for Mobile Phone & Tablet – Universal Adjustable Stand","No Brand",75,260,"৳ 75","71% Off",5,1,NA,"The Prime Store","700529919864","Dhaka",TRUE,"1634874459","335893795","https://www.daraz.com.bd/products/t1-i335893795.html","https://static-01.daraz.com.bd/p/90b3e4279d952b5b9b8cc299904f8d29.jpg","2026-05-06 20:22:51",71
"Electronics","Rinbo premium Glass For Samsung galaxy A53 5g protective glass Protector","No Brand",97,200,"৳ 97","52% Off",4.78260869565217,23,"94 sold","Brothers gazette","700507815013","Dhaka",TRUE,"1198272342","252875835","https://www.daraz.com.bd/products/samsung-galaxy-a53-5g-i252875835.html","https://static-01.daraz.com.bd/p/734865e32e783963996a65261e454f42.jpg","2026-05-06 20:22:51",52
"Electronics","For Samsung Galaxy S9+ Xundd Case Shockproof TPU Bumper Clear Acrylic Mobile Phone Case For Samsung S9 Plus Back Cover","No Brand",102,240,"৳ 102","58% Off",5,5,"9 sold","Chowk Bazar Colllection","1027222","Dhaka",TRUE,"1688967577","345334083","https://www.daraz.com.bd/products/for-samsung-galaxy-xundd-case-shockproof-tpu-bumper-clear-acrylic-mobile-phone-case-for-samsung-plus-back-cover-i345334083.html","https://static-01.daraz.com.bd/p/9f19eafc2008a27383fda2ae4f213a2f.jpg","2026-05-06 20:22:51",58
"Electronics","Cell Phone Stand, Foldable Portable Desktop Stand Adjustable Height and Angle Phone Holder for Desk Sturdy Stand Compatible with Smartphone/iPad/Kindle/Tablet (White) -  Docks & Stands- Urmi Collection","No Brand",110,220,"৳ 110","50% Off",5,1,"8 sold","Urmi Collection","700508439248","Dhaka",TRUE,"1677692196","343968823","https://www.daraz.com.bd/products/cell-phone-stand-foldable-portable-desktop-stand-adjustable-height-and-angle-phone-holder-for-desk-sturdy-stand-compatible-with-smartphoneipadkindletablet-white-docks-stands-urmi-collection-i343968823.html","https://static-01.daraz.com.bd/p/8f2d9cd721273859e98e95cab4b461e2.jpg","2026-05-06 20:22:51",50
"Electronics","Aluminum Dock Mount Mobile Stand Adjustable Phone/Tablet Stand Phone Stand Metal Phone Holder For Tablet, Smartphone & iPad","No Brand",185,400,"৳ 185","54% Off",5,4,"24 sold","Miya's Shop","700540356485","Dhaka",TRUE,"2549931424","335021177","https://www.daraz.com.bd/products/-i335021177.html","https://static-01.daraz.com.bd/p/821d3fa0296f706f98e664535a341d09.jpg","2026-05-06 20:22:51",54
"Electronics","Realme 65W SuperDart Smart Charger with Type C Cable White","No Brand",459,688,"৳ 459","33% Off",2.66666666666667,3,"13 sold","ClickMe","700509900106","Dhaka",TRUE,"1171744469","227686550","https://www.daraz.com.bd/products/c-realme-65w-i227686550.html","https://static-01.daraz.com.bd/p/8982f7c8d99f384d60106dea2549917c.jpg","2026-05-06 20:22:51",33
"Womens Fashion","Adjustable Heel Pads for High Heel Shoes - Anti-Wear Insoles, 1 Pair","No Brand",52,500,"৳ 52","90% Off",4.46994535519126,183,"1.9K sold","real tech bd","700508541818","Dhaka",TRUE,"1572681851","323342448","https://www.daraz.com.bd/products/adjustable-heel-pads-for-high-heel-shoes-anti-wear-insoles-1-pair-i323342448.html","https://static-01.daraz.com.bd/p/3b855496090ca3b2e8d813605155f7cb.jpg","2026-05-06 20:23:27",90
"Womens Fashion","Foot Care Protector High Heel Insole Cushion Pad – Pain Relief, Adhesive Back, One Pair","No Brand",25,400,"৳ 25","94% Off",4.40454545454545,440,"5.0K sold","real tech bd","700508541818","Dhaka",TRUE,"1573280408","323336939","https://www.daraz.com.bd/products/foot-care-protector-high-heel-insole-cushion-pad-pain-relief-adhesive-back-one-pair-i323336939.html","https://static-01.daraz.com.bd/p/9aad72d278618a5ec683dc000425c118.jpg","2026-05-06 20:23:27",94
"Womens Fashion","Pain Releiving 2 Pcs Heel Insoles Patch | Anti-wear Feet Caring Cushion Pads","No Brand",25,250,"৳ 25","90% Off",4.60779046339825,3174,"27.0K sold","Shop Pro BD -Choice.Selection","700690048841","Dhaka",TRUE,"1839293582","368373304","https://www.daraz.com.bd/products/pain-releiving-2-pcs-heel-insoles-patch-anti-wear-feet-caring-cushion-pads-i368373304.html","https://bd-live-21.slatic.net/kf/S66389ed0144a40d3b2f2a8c371d90a33q.jpg","2026-05-06 20:23:27",90
"Womens Fashion","1 Pair Forefoot Pads Shoe Insole Cushions - Black & Brown Adjustable Anti-Wear Inserts, Heel Protector","No Brand",30,409,"৳ 30","93% Off",4.44461077844311,668,"10.1K sold","real tech bd","700508541818","Dhaka",TRUE,"1573270994","323345376","https://www.daraz.com.bd/products/1-pair-forefoot-pads-shoe-insole-cushions-black-brown-adjustable-anti-wear-inserts-heel-protector-i323345376.html","https://static-01.daraz.com.bd/p/d72e6244a5d2e6887b85ff123ab98c0d.jpg","2026-05-06 20:23:27",93
"Womens Fashion","Comfortable Soft Sponge Anti-Wear Sticker Foot Pad / Cropped Adhesive Breathable Multicolor Foot Heel Sport Insole- Innovative for every Occasion","No Brand",37,250,"৳ 37","85% Off",4.42694063926941,438,"5.2K sold","Foot Heaven BD","700534998526","Dhaka",TRUE,"1695724878","299062963","https://www.daraz.com.bd/products/comfortable-soft-sponge-anti-wear-sticker-foot-pad-cropped-adhesive-breathable-multicolor-foot-heel-sport-insole-innovative-for-every-occasion-i299062963.html","https://static-01.daraz.com.bd/p/55103612d0b6d756d2c28631f5663e4e.jpg","2026-05-06 20:23:27",85
"Womens Fashion","1.5CM/2.5CM/3.5 Height Increase Insoles for Women Men Shock Absorption Pads","No Brand",101,399,"৳ 101","75% Off",4.8,20,"181 sold","nextok","700945936270","Dhaka",TRUE,"2598954928","561802756","https://www.daraz.com.bd/products/15cm25cm35-i561802756.html","https://bd-live-21.slatic.net/kf/S7df05e4d2a3847f2a7731a38f1cdb316J.jpg","2026-05-06 20:23:27",75
"Womens Fashion","4 Pcs Heel Insoles Patch Pain Relief Anti-wear Cushion Pads Feet Care Heel Protector Adhesive Back Sticker Shoes Insert Insole-Shoes Accessories-Dhaka shopping zone","No Brand",30,250,"৳ 30","88% Off",4.53439153439153,189,"1.9K sold","Dhaka Shopping Zone","700508148186","Dhaka",TRUE,"1461379819","319116620","https://www.daraz.com.bd/products/4-pcs-heel-insoles-patch-pain-relief-anti-wear-cushion-pads-feet-care-heel-protector-adhesive-back-sticker-shoes-insert-insole-shoes-accessories-dhaka-shopping-zone-i319116620.html","https://static-01.daraz.com.bd/p/2a7550b9231b82cb68a6f80ef00f657c.png","2026-05-06 20:23:27",88
"Womens Fashion","Spring and Summer Comfortable cotton Velvet  bamboo fiber socks for women","No Brand",47,199,"৳ 47","76% Off",4.62962962962963,81,"978 sold","Ambiya Store","700517649670","Dhaka",TRUE,"1300685012","293336560","https://www.daraz.com.bd/products/-i293336560.html","https://static-01.daraz.com.bd/p/30315e524bb1a6bbbbb124a636f266bc.jpg","2026-05-06 20:23:27",76
"Womens Fashion","Silicone Gel Heel Cup Pad, Shoe Inserts for Plantar Fasciitis, Sore Heel, Heel Pain, Heal Dry Cracked Heels, Achilles Tendinitis Foot Comfort Pads Support","No Brand",175,250,"৳ 175","30% Off",4.3405017921147,279,"2.1K sold","Express Brindabon","700510155067","Dhaka",TRUE,"1608351243","275866948","https://www.daraz.com.bd/products/silicone-gel-heel-cup-pad-shoe-inserts-for-plantar-fasciitis-sore-heel-heel-pain-heal-dry-cracked-heels-achilles-tendinitis-foot-comfort-pads-support-i275866948.html","https://static-01.daraz.com.bd/p/7d3d244f7c662511bdcc56ef773d937c.jpg","2026-05-06 20:23:27",30
"Womens Fashion","Sports Shock Absorption Insole - Gray PU Memory Foam, Breathable Arch Support, Orthopedic Pad for Men & Women, Sweat Absorbing, Multicolor for all Occasion","No Brand",60,599,"৳ 60","90% Off",4.37597911227154,383,"3.7K sold","real tech bd","700508541818","Dhaka",TRUE,"1945259763","344845970","https://www.daraz.com.bd/products/sports-shock-absorption-insole-gray-pu-memory-foam-breathable-arch-support-orthopedic-pad-for-men-women-sweat-absorbing-multicolor-for-all-occasion-i344845970.html","https://static-01.daraz.com.bd/p/4b0bbb699e1ee078d6307d60337fa55e.jpg","2026-05-06 20:23:27",90
"Womens Fashion","1 Pair Women's 2 IN 1 Shoes Insoles Patch Heel Pads For Sport Shoes Adjustable Size Antiwear Feet Pad Protector","No Brand",49,250,"৳ 49","80% Off",4.77777777777778,45,"553 sold","Foot Heaven BD","700534998526","Dhaka",TRUE,"1915124326","362872992","https://www.daraz.com.bd/products/1-pair-womens-2-in-1-shoes-insoles-patch-heel-pads-for-sport-shoes-adjustable-size-antiwear-feet-pad-protector-i362872992.html","https://static-01.daraz.com.bd/p/86932c2fd5beff113ce36c23ba7dfdcf.jpg","2026-05-06 20:23:27",80
"Womens Fashion","1 Pair Butterfly Insoles for Shoes - Pain Relief Pads Insert Stickers (Buy 1 Get 1 Free) - 2 Pairs","No Brand",43,299,"৳ 43","86% Off",4.8,45,"447 sold","real tech bd","700508541818","Dhaka",TRUE,"2051297139","338017791","https://www.daraz.com.bd/products/1-pair-butterfly-insoles-for-shoes-pain-relief-pads-insert-stickers-buy-1-get-1-free-2-pairs-i338017791.html","https://static-01.daraz.com.bd/p/731ff83ca590b4d14a73f0a8527c55d5.jpg","2026-05-06 20:23:27",86
"Womens Fashion","Memory Foam  Deodorized insoles, high deodorant with depreciation Shoe Insole 1 Pair","No Brand",55,299,"৳ 55","82% Off",4.68627450980392,51,"421 sold","real tech bd","700508541818","Dhaka",TRUE,"2545616794","410552629","https://www.daraz.com.bd/products/1-i410552629.html","https://bd-live-21.slatic.net/kf/S1ee177edcc4a4b40bf8eb70a9d75e0ebe.jpg","2026-05-06 20:23:27",82
"Womens Fashion","2 Pair Soft Sponge Anti-Wear Foot Pads – Breathable Heel Stickers & Sport Insoles","No Brand",55,225,"৳ 55","76% Off",4.69121813031161,353,"2.8K sold","Cosmoline BD - Choice.Selection","700693552641","Dhaka",TRUE,"2545912618","529586069","https://www.daraz.com.bd/products/2-pair-soft-sponge-anti-wear-foot-pads-breathable-heel-stickers-sport-insoles-i529586069.html","https://bd-live-21.slatic.net/kf/S77973bb6955f4d99aa9048d6e504110fl.jpg","2026-05-06 20:23:27",76
"Womens Fashion","Comfortable Sponge Anti-Wear Sticker Foot Pad, Breathable Heel Sport Insole for Women","No Brand",44,299,"৳ 44","85% Off",4.65217391304348,69,"532 sold","real tech bd","700508541818","Dhaka",TRUE,"1789998655","344858183","https://www.daraz.com.bd/products/comfortable-sponge-anti-wear-sticker-foot-pad-breathable-heel-sport-insole-for-women-i344858183.html","https://static-01.daraz.com.bd/p/9f42ccc949460a7cc2e71a132c035814.jpg","2026-05-06 20:23:27",85
"Womens Fashion","Butterfly  Insoles For Shoes Pads Silicone Gel Heel Cups Protector Backs Black & Beige Sneakers Spur Patch Adhesive Foot Care Insert Sticker Relief Pain","No Brand",39,250,"৳ 39","84% Off",4.40512820512821,585,"7.6K sold","Foot Heaven BD","700534998526","Dhaka",TRUE,"1327365087","298890627","https://www.daraz.com.bd/products/butterfly-insoles-for-shoes-pads-silicone-gel-heel-cups-protector-backs-black-beige-sneakers-spur-patch-adhesive-foot-care-insert-sticker-relief-pain-i298890627.html","https://sg-test-11.slatic.net/p/16db8f32336cd8d3c585d61a0d8d944d.jpg","2026-05-06 20:23:27",84
"Womens Fashion","Orthopedic Sports Insoles for Men – Comfort and Arch Support Inserts","No Brand",57,399,"৳ 57","86% Off",4.69333333333333,75,"837 sold","real tech bd","700508541818","Dhaka",TRUE,"2030016301","389769455","https://www.daraz.com.bd/products/orthopedic-sports-insoles-for-men-comfort-and-arch-support-inserts-i389769455.html","https://static-01.daraz.com.bd/p/6ad6298ebdf14a7f518b363d1f7adb50.jpg","2026-05-06 20:23:27",86
"Womens Fashion","Velvet Spring and Summer-Comfortable cotton  socks for women","No Brand",55,99,"৳ 55","44% Off",4.74528301886792,106,"1.5K sold","Zikra Exclusive","700511844753","Dhaka",TRUE,"1439039014","317203586","https://www.daraz.com.bd/products/velvet-spring-and-summer-comfortable-cotton-socks-for-women-i317203586.html","https://static-01.daraz.com.bd/p/5703a178bc788f93bb80e2f31e25a115.jpg","2026-05-06 20:23:27",44
"Womens Fashion","Comfortable Soft Sponge Anti-Wear Sticker Foot Pad / Cropped Adhesive Breathable Foot Heel Sport Insole- Innovative","No Brand",39,250,"৳ 39","84% Off",4.5,94,"848 sold","Banijjo BD","700521006137","Dhaka",TRUE,"1559394512","293769127","https://www.daraz.com.bd/products/-i293769127.html","https://static-01.daraz.com.bd/p/bce739a343e7958a0ca56285986b258d.jpg","2026-05-06 20:23:27",84
"Womens Fashion","Height-Boosting Insoles for Men & Women – Shock Absorbing Arch Support Pads","No Brand",149,399,"৳ 149","63% Off",4.55,80,"786 sold","real tech bd","700508541818","Dhaka",TRUE,"1685997641","344845945","https://www.daraz.com.bd/products/height-boosting-insoles-for-men-women-shock-absorbing-arch-support-pads-i344845945.html","https://static-01.daraz.com.bd/p/3bf377b9238d8b4cd514d6217960e08d.jpg","2026-05-06 20:23:27",63
"Womens Fashion","Stylish Warm Cotton Bamboo Fiber Socks for Women - Comfortable and Cozy","No Brand",112,500,"৳ 112","78% Off",4.55458515283843,228,"1.7K sold","Supper Shoppers","700508880729","Dhaka",TRUE,"1153407950","205119496","https://www.daraz.com.bd/products/stylish-warm-cotton-bamboo-fiber-socks-for-women-comfortable-and-cozy-i205119496.html","https://static-01.daraz.com.bd/p/a6220b3f43e8af977d7467f58cc63d87.jpg","2026-05-06 20:23:27",78
"Womens Fashion","Random Colors 05 Pair Of Ankle Socks Combo For All Seasons Premium Quality","No Brand",130,270,"৳ 130","52% Off",4.80666666666667,1937,"12.3K sold","Daily Deals - Choice. .Selection","700690352765","Dhaka",TRUE,"1839346045","368383599","https://www.daraz.com.bd/products/random-colors-05-pair-of-ankle-socks-combo-for-all-seasons-premium-quality-i368383599.html","https://bd-live-21.slatic.net/kf/Scb4d67e5580143b5bd8828301aeb5d39o.jpg","2026-05-06 20:23:27",52
"Womens Fashion","Men's 3-Pair Ankle Socks – Cotton Nylon Blend, Soft and Breathable, Formal and Casual Wear","No Brand",92,200,"৳ 92","54% Off",4.59662288930582,1855,"8.0K sold","SS Shop - Choice..Selection","700690288755","Dhaka",TRUE,"1839336266","368391195","https://www.daraz.com.bd/products/mens-3-pair-ankle-socks-cotton-nylon-blend-soft-and-breathable-formal-and-casual-wear-i368391195.html","https://bd-live-21.slatic.net/kf/S537638c45f364489a9f57fb8ffa3970fa.jpg","2026-05-06 20:23:27",54
"Womens Fashion","Women's Sheer Lace Net Bra, Transparent, Soft, No Pads, No Underwire","No Brand",72,390,"৳ 72","82% Off",3.90243902439024,164,"2.0K sold","Abdullah Mart (AM)","700660736955","Dhaka",TRUE,"1713724708","348878730","https://www.daraz.com.bd/products/womens-sheer-lace-net-bra-transparent-soft-no-pads-no-underwire-i348878730.html","https://static-01.daraz.com.bd/p/1022e2a2ee72c83342211480ea5eaab1.jpg","2026-05-06 20:23:27",82
"Womens Fashion","Belly Slimming Shaper Pantie for Women","No Brand",504,790,"৳ 504","36% Off",4.50413223140496,121,"720 sold","HK Fashion","700507689470","Dhaka",TRUE,"1102568819","168442679","https://www.daraz.com.bd/products/-i168442679.html","https://static-01.daraz.com.bd/p/61170f252ef7b763d496f4e6db178699.jpg","2026-05-06 20:23:27",36
"Womens Fashion","1 Pair Women's 2 IN 1 Shoes Insoles Patch Heel Pads For Sport Shoes Adjustable Size Antiwear Feet Pad Protector","No Brand",58,260,"৳ 58","78% Off",4.61538461538461,26,"240 sold","The Travel Pocket","700544646332","Dhaka",TRUE,"1790823015","362879183","https://www.daraz.com.bd/products/1-2-1-i362879183.html","https://static-01.daraz.com.bd/p/2d7db13d0493af17da68a9f11084b969.jpg","2026-05-06 20:23:27",78
"Womens Fashion","4 Pcs Heel Insoles Patch Pain Relief Anti-wear Cushion Pads Feet Care Heel Protector Adhesive Back Sticker Shoes Insert Insole- Shoes Accessories  -  Galaxy Paradise","No Brand",45,350,"৳ 45","87% Off",4.42758620689655,145,"1.3K sold","Galaxy Paradise","700569680958","Dhaka",TRUE,"1659441354","338972633","https://www.daraz.com.bd/products/4-pcs-heel-insoles-patch-pain-relief-anti-wear-cushion-pads-feet-care-heel-protector-adhesive-back-sticker-shoes-insert-insole-shoes-accessories-galaxy-paradise-i338972633.html","https://static-01.daraz.com.bd/p/8f68e1ff89f9765f1d44f3837e4a5225.jpg","2026-05-06 20:23:27",87
"Womens Fashion","Pain Releiving Heel Insoles Patch | Anti-wear Feet Caring Cushion Pads-4 pcs","No Brand",60,183,"৳ 60","67% Off",4.36170212765957,47,"402 sold","Shop Pro BD -Choice.Selection","700690048841","Dhaka",TRUE,"2589489193","556790502","https://www.daraz.com.bd/products/pain-releiving-heel-insoles-patch-anti-wear-feet-caring-cushion-pads-4-pcs-i556790502.html","https://bd-live-21.slatic.net/kf/Sb85ca7a633a04acb8b92fae751da06aaG.png","2026-05-06 20:23:27",67
"Womens Fashion","4 Pcs Heel Insoles Patch Pain Relief Anti - wear Cushion Pads Feet Care Heel Protector Adhesive Back Sticker Shoes Insert Insole - Shoes Accessories - Onex BD","No Brand",37,250,"৳ 37","85% Off",4.54545454545455,88,"1.2K sold","Onex BD","700542585295","Dhaka",TRUE,"1659437561","338979070","https://www.daraz.com.bd/products/-i338979070.html","https://static-01.daraz.com.bd/p/8f68e1ff89f9765f1d44f3837e4a5225.jpg","2026-05-06 20:23:27",85
"Womens Fashion","Cotton Bra Boil Fabrics Multi-Color - 4 Piece Set - Bra - Bra For Girls - ব্রা","No Brand",165,650,"৳ 165","75% Off",3.96084337349398,995,"6.0K sold","INARA FASHION","1044157","Dhaka",TRUE,"2523968802","257146790","https://www.daraz.com.bd/products/cotton-bra-boil-fabrics-multi-color-4-piece-set-bra-bra-for-girls-i257146790.html","https://static-01.daraz.com.bd/p/7d285f2555dffec39d1429c46d1dfcf6.jpg","2026-05-06 20:23:27",75
"Womens Fashion","4 Pair Random Color Low Cut Socks for Men Premium Quality","No Brand",98,185,"৳ 98","47% Off",4.67704280155642,1091,"6.9K sold","Daily Deals - Choice. .Selection","700690352765","Dhaka",TRUE,"1839302018","368377471","https://www.daraz.com.bd/products/4-pair-random-color-low-cut-socks-for-men-premium-quality-i368377471.html","https://bd-live-21.slatic.net/kf/S32af9d83a95644868019cc10ec126fbds.jpg","2026-05-06 20:23:27",47
"Womens Fashion","BMW Umbrella 16 Ribs Auto Open And Auto Close - BMW 16 Ribs 48 Bones Auto Lock Umbrella Big Size","No Brand",795,1200,"৳ 795","34% Off",4.66585365853659,410,"1.7K sold","Bangkok Leather Store","700870960098","Dhaka",TRUE,"2546734471","529937932","https://www.daraz.com.bd/products/-i529937932.html","https://bd-live-21.slatic.net/kf/S668feeab308f4526a79c732b91c245b2C.jpg","2026-05-06 20:23:27",34
"Womens Fashion","Adjustable Antiwear Insoles, Cushion Pad Heel Protector Liner Patches Black & White for all season","No Brand",89,299,"৳ 89","70% Off",4.49333333333333,150,"1.6K sold","real tech bd","700508541818","Dhaka",TRUE,"2024525105","389769960","https://www.daraz.com.bd/products/adjustable-antiwear-insoles-cushion-pad-heel-protector-liner-patches-black-white-for-all-season-i389769960.html","https://static-01.daraz.com.bd/p/6e630c238f6b5b9b9d5226b8999e1bf4.jpg","2026-05-06 20:23:27",70
"Womens Fashion","Hand Sleeves muticolor boyes and girls Black skin white blue grey for Cycling, Bikers","No Brand",52,150,"৳ 52","65% Off",4.67289719626168,214,"1.7K sold","Chinese mall BD","700507527340","Dhaka",TRUE,"1130013409","173698908","https://www.daraz.com.bd/products/-i173698908.html","https://static-01.daraz.com.bd/p/7f7a259e2eb7777f18119d0f61b5a4a7.jpg","2026-05-06 20:23:27",65
